publication_id,score,compound,capped,total_hits_reported
EP-3642628-A1,18.049862,Polatuzumab_vedotin,False,723
CA-3068167-A1,18.049862,Polatuzumab_vedotin,False,723
AU-2018287514-A1,18.049862,Polatuzumab_vedotin,False,723
US-20180362624-A1,17.885128,Polatuzumab_vedotin,False,723
US-12133966-B2,17.845612,Polatuzumab_vedotin,False,723
PE-20201503-A1,17.734825,Polatuzumab_vedotin,False,723
WO-2025194100-A1,17.727764,Polatuzumab_vedotin,False,723
WO-2022120334-A1,17.726997,Polatuzumab_vedotin,False,723
IL-303269-A,17.726997,Polatuzumab_vedotin,False,723
EP-4255922-A1,17.726997,Polatuzumab_vedotin,False,723
CA-3201621-A1,17.726997,Polatuzumab_vedotin,False,723
US-20170035886-A1,17.537394,Polatuzumab_vedotin,False,723
US-20210398607-A1,17.52222,Polatuzumab_vedotin,False,723
US-11806507-B2,17.52222,Polatuzumab_vedotin,False,723
WO-2025074343-A2,17.40515,Polatuzumab_vedotin,False,723
AR-124223-A1,17.397362,Polatuzumab_vedotin,False,723
US-20220151983-A1,17.383259,Polatuzumab_vedotin,False,723
US-20190016823-A1,17.262695,Polatuzumab_vedotin,False,723
US-20240050646-A1,17.211765,Polatuzumab_vedotin,False,723
US-20230399671-A1,17.07442,Polatuzumab_vedotin,False,723
US-20250248896-A1,17.068848,Polatuzumab_vedotin,False,723
US-12447107-B2,17.068848,Polatuzumab_vedotin,False,723
US-12109173-B1,17.068848,Polatuzumab_vedotin,False,723
CN-116212026-A,16.932377,Polatuzumab_vedotin,False,723
HK-40063153-A,16.917757,Polatuzumab_vedotin,False,723
EP-3897739-B1,16.917757,Polatuzumab_vedotin,False,723
US-20250269111-A1,16.913486,Polatuzumab_vedotin,False,723
EP-4506015-A1,16.913486,Polatuzumab_vedotin,False,723
CN-110998328-A,16.899641,Polatuzumab_vedotin,False,723
US-20200182879-A1,16.894482,Polatuzumab_vedotin,False,723
US-11506668-B2,16.894482,Polatuzumab_vedotin,False,723
TW-I848769-B,16.88458,Polatuzumab_vedotin,False,723
TW-202344272-A,16.88458,Polatuzumab_vedotin,False,723
ID-P202406636-A,16.845886,Polatuzumab_vedotin,False,723
HK-1230625-B,16.845886,Polatuzumab_vedotin,False,723
HK-1230625-A1,16.845886,Polatuzumab_vedotin,False,723
