family_id,leader_id,compound,title,family_countries,has_ES
95072170,WO-2025064869-A2,Enfortumab_vedotin,COMPOSITIONS AND METHODS FOR THE TREATMENT OF CANCER,EP;WO,False
84544973,US-20240189341-A1,Enfortumab_vedotin,PHARMACEUTICAL COMBINATION AND USE THEREOF,CN;US;WO,False
83155559,US-20240307548-A1,Enfortumab_vedotin,ENHANCED TARGETING USING ANTIBODY-OLIGONUCLEOTIDE CONJUGATES,CN;EP;JP;US;WO,False
97267932,WO-2025212536-A1,Enfortumab_vedotin,THERAPEUTIC ANTIBODY EPITOPE-TAGGED CAR T CELLS FOR ENHANCED CONTROL AND SAFETY,WO,False
-1,NZ-773109-B2,Enfortumab_vedotin,Binding-triggered transcriptional switches and methods of use thereof,AU;BR;CA;CN;EP;HK;IL;IN;JP;KR;MO;MX;NZ;US;WO,False
97562032,WO-2025230581-A1,Enfortumab_vedotin,FC CONJUGATES AND USES THEREOF,WO,False
90608879,AU-2023356118-A1,Enfortumab_vedotin,USE OF C/EBP-BETA ANTAGONIST AND IMMUNOMODULATOR,AU;BR;CA;CN;EP;IL;JP;KR;MX;US;WO,False
96773974,WO-2025174812-A9,Enfortumab_vedotin,CHIMERIC ANTIGEN RECEPTOR AND/OR SYNNOTCH RECEPTOR SYSTEMS AND CELLS AND METHODS OF THEIR USE,CA;CN;WO,False
80776337,US-20230321062-A1,Enfortumab_vedotin,COMBINATION THERAPIES,EP;US;WO,False
70975231,US-20210386680-A1,Enfortumab_vedotin,SELECTIVELY CLEAVABLE THERAPEUTIC NANOPARTICLES,US;WO,False
86710807,US-20250297004-A1,Enfortumab_vedotin,NECTIN-4 BINDING AGENTS,AU;BR;CA;CN;EP;HK;IL;IN;JP;KR;MX;TW;US;WO,False
86057938,US-20240409538-A1,Enfortumab_vedotin,SUBSTITUTED TRIAZOLOHETEROARYL COMPOUNDS AS USP1 INHIBITORS AND THE USE THEREOF,AU;CA;CN;EP;JP;US;WO,False
78819662,AU-2021376218-A1,Enfortumab_vedotin,Combination Therapy,AU;CA;CN;EP;HK;IL;JP;KR;MX;TW;US;WO,False
85076025,US-20230263783-A1,Enfortumab_vedotin,CANCER TREATMENT BY COMBINED INHIBITION OF POLO-LIKE KINASE AND MICROTUBULE POLYMERIZATION,EP;US;WO,False
76954599,AU-2022288678-A1,Enfortumab_vedotin,NEW FORMULATIONS COMPRISING BIOLOGIC ACTIVE DRUGS,AU;CA;CN;EP;GB;HK;IN;JP;KR;US;WO,False
