family_id,leader_id,compound,title,family_countries,has_ES
66994181,EP-3727379-B1,Brentuximab_vedotin,"CRYSTALLINE MONO-SODIUM SALT OF N-(5-(3-CYANOPYRAZOLO[1,5-A]PYRIDIN-5-YL)2-METHOXYPYRIDIN-3-YL)-2,4-DIFLUORO-BENZENESULFONAMIDE",EP;JP;US;WO,False
56686842,US-20180305451-A1,Brentuximab_vedotin,HIDE1 COMPOSITIONS AND METHODS,AU;CA;DK;EP;ES;IL;US;WO,True
66634173,US-20190160021-A1,Brentuximab_vedotin,Substituted Stilbenes as Inhibitors of NF-kappaB and Activators of Nrf2,US;WO,False
60294396,EP-3522918-A1,Brentuximab_vedotin,REDUCED VISCOSITY PROTEIN PHARMACEUTICAL FORMULATIONS,EP;HK;JP;MA;US;WO,False
84228325,WO-2022251541-A1,Brentuximab_vedotin,MACROCYCLES AND COMPLEXES WITH RADIONUCLIDES USEFUL IN TARGETED RADIOTHERAPY OF CANCER,WO,False
52117996,US-12011421-B2,Brentuximab_vedotin,Curcuphenol compounds for increasing MHC-I expression,CA;CN;DK;EP;ES;HU;IN;JP;PL;US;WO,True
51062553,US-10261083-B2,Brentuximab_vedotin,Compositions and methods for detecting protease activity in biological systems,AU;CA;CN;EP;HK;IN;JP;RU;US;WO,False
54480822,EP-3646862-A1,Brentuximab_vedotin,METHODS FOR TREATING THROMBOCYTOPENIA,AU;CA;CN;EP;ES;IN;JP;KR;RU;TW;US;WO,True
78468268,IL-297946-A,Brentuximab_vedotin,Copper-containing theragnostic compounds and methods of use,AU;CA;CN;EP;IL;JP;KR;MX;US;WO,False
79021031,AU-2021376246-A9,Brentuximab_vedotin,MATERIALS AND METHODS FOR PROTEIN PROCESSING,AU;CA;EP;JP;MX;US;WO,False
63036509,AU-2018301681-B2,Brentuximab_vedotin,NLRP3 modulators,AR;AU;BR;CA;CL;CN;CO;EA;EP;ES;HK;IL;IN;JP;KR;MO;MY;NZ;PE;SG;TW;US;WO,True
